GRID_ID,P_Val,P_M,P_W,P_20_VAL,P_20_M,P_20_W,P_30_VAL,P_30_M,P_30_W,P_40_VAL,P_40_M,P_40_W,P_50_VAL,P_50_M,P_50_W,P_60_VAL,P_60_M,P_60_W,D_CSV,D_COFFEE,D_KFOOD,D_PHARM,D_SALON,SIDO_CD,SIDO_NM
다사443475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443476,1816,888,928,203,94,109,134,55,79,378,163,215,320,169,151,207,106,101,1,5,0,0,1,11,서울특별시
다사443477,62,35,27,0,0,0,10,0,6,20,11,9,9,6,0,0,0,0,0,4,5,0,1,11,서울특별시
다사443478,291,143,148,38,22,16,31,14,17,39,15,24,61,30,31,43,23,20,0,3,3,0,7,11,서울특별시
다사443479,593,290,303,70,35,35,39,17,22,90,42,48,113,58,55,93,45,48,0,0,0,0,0,11,서울특별시
다사443480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443481,129,65,64,22,12,10,9,6,0,18,9,9,24,11,13,21,10,11,0,0,0,0,0,11,서울특별시
다사443482,714,369,345,67,38,29,64,34,30,167,74,93,117,60,57,87,41,46,0,0,0,0,0,11,서울특별시
다사443483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사443484,150,67,83,19,7,12,15,8,7,19,6,13,21,9,12,25,14,11,0,0,0,0,0,11,서울특별시
다사443485,395,219,176,37,24,13,31,17,14,93,38,55,82,47,35,20,12,8,0,0,0,0,0,11,서울특별시
다사443486,569,298,271,86,44,42,34,19,15,109,38,71,131,72,59,41,22,19,0,0,0,0,1,11,서울특별시
다사443487,136,72,64,20,10,10,15,9,6,23,10,13,29,15,14,16,9,7,0,2,1,0,2,11,서울특별시
다사443488,128,68,60,18,10,8,21,13,8,18,8,10,23,13,10,9,0,0,0,0,0,0,0,11,서울특별시
다사443489,969,453,516,135,51,84,68,32,36,178,67,111,202,106,96,100,55,45,0,1,2,0,0,11,서울특별시
다사443490,442,222,220,80,45,35,41,19,22,60,22,38,105,49,56,56,32,24,1,0,0,0,1,11,서울특별시
다사443491,464,235,229,69,46,23,48,26,22,68,33,35,89,38,51,80,40,40,0,0,0,0,0,11,서울특별시
다사443492,359,169,190,48,24,24,61,31,30,44,22,22,68,34,34,64,29,35,0,0,0,0,0,11,서울특별시
다사443493,592,287,305,83,43,40,97,46,51,80,41,39,111,46,65,101,49,52,0,0,0,0,0,11,서울특별시
다사443494,431,208,223,54,23,31,91,45,46,72,38,34,58,30,28,49,18,31,1,2,1,0,0,11,서울특별시
다사443495,291,136,155,42,22,20,63,29,34,36,15,21,55,26,29,43,16,27,0,1,1,0,1,11,서울특별시
다사443496,393,185,208,66,31,35,96,45,51,47,19,28,55,31,24,58,25,33,0,1,1,0,0,11,서울특별시
다사443497,568,272,296,85,39,46,120,68,52,72,32,40,92,40,52,91,44,47,0,0,0,0,1,11,서울특별시
다사443498,506,236,270,82,35,47,128,68,60,82,42,40,83,37,46,47,19,28,0,0,1,0,0,11,서울특별시
다사443499,113,55,58,18,10,8,17,8,9,19,6,13,22,9,13,17,9,8,1,0,1,0,3,11,서울특별시
다사443500,419,194,225,38,15,23,108,57,51,82,45,37,39,16,23,28,12,16,1,0,0,0,0,11,서울특별시
다사444451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,서울특별시
다사444455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,서울특별시
다사444457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444461,886,429,457,93,59,34,94,40,54,174,78,96,157,80,77,84,35,49,0,0,0,0,0,11,서울특별시
다사444462,524,262,262,55,33,22,64,34,30,103,50,53,90,38,52,70,41,29,0,0,0,0,0,11,서울특별시
다사444463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,11,서울특별시
다사444464,310,151,159,45,21,24,36,19,17,28,11,17,57,25,32,70,36,34,0,1,0,0,0,11,서울특별시
다사444465,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,1,0,0,11,서울특별시
다사444466,277,137,140,36,15,21,23,11,12,54,25,29,50,26,24,31,13,18,0,1,2,0,1,11,서울특별시
다사444467,914,454,460,123,64,59,47,20,27,205,89,116,196,109,87,68,38,30,0,0,0,0,0,11,서울특별시
다사444468,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,11,서울특별시
다사444469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444470,191,86,105,22,9,13,9,0,0,31,12,19,44,21,23,26,16,10,0,0,0,0,0,11,서울특별시
다사444471,592,287,305,51,24,27,49,17,32,141,62,79,111,62,49,41,17,24,0,0,0,0,0,11,서울특별시
다사444472,180,87,93,33,17,16,10,0,6,38,16,22,40,21,19,10,0,0,0,0,0,0,1,11,서울특별시
다사444473,1190,583,607,155,71,84,111,52,59,193,92,101,227,110,117,174,90,84,0,0,0,0,0,11,서울특별시
다사444474,685,326,359,78,44,34,70,30,40,162,74,88,142,73,69,32,16,16,0,0,1,0,0,11,서울특별시
다사444475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444477,815,402,413,101,54,47,52,22,30,188,82,106,168,95,73,34,16,18,1,4,5,0,1,11,서울특별시
다사444478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,11,서울특별시
다사444479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444480,350,149,201,36,12,24,49,20,29,96,40,56,65,30,35,22,10,12,0,0,0,0,2,11,서울특별시
다사444481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444482,242,119,123,32,14,18,24,8,16,36,17,19,50,26,24,36,19,17,0,0,0,0,2,11,서울특별시
다사444483,167,83,84,16,10,6,15,9,6,24,10,14,31,13,18,24,13,11,0,0,0,0,0,11,서울특별시
다사444484,238,118,120,26,13,13,17,8,9,34,13,21,53,25,28,30,15,15,0,0,0,0,0,11,서울특별시
다사444485,760,376,384,80,39,41,53,24,29,173,75,98,151,84,67,64,24,40,0,0,0,0,0,11,서울특별시
다사444486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사444487,406,218,188,74,46,28,8,0,0,90,35,55,115,61,54,15,8,7,0,0,0,0,0,11,서울특별시
다사444488,325,162,163,57,31,26,27,13,14,62,31,31,61,29,32,21,10,11,0,1,1,1,1,11,서울특별시
다사444489,1170,614,556,163,96,67,64,40,24,204,79,125,299,157,142,99,47,52,0,1,0,0,0,11,서울특별시
다사444490,474,242,232,86,49,37,30,18,12,76,34,42,106,48,58,54,32,22,0,0,0,0,0,11,서울특별시
다사444491,544,267,277,74,35,39,55,31,24,75,34,41,129,55,74,85,47,38,0,0,0,0,0,11,서울특별시
다사444492,608,305,303,86,51,35,84,52,32,88,41,47,112,51,61,103,46,57,1,0,0,0,1,11,서울특별시
다사444493,618,279,339,87,40,47,101,40,61,92,47,45,104,45,59,90,41,49,0,0,0,0,0,11,서울특별시
다사444494,437,209,228,61,24,37,82,37,45,65,33,32,83,39,44,59,34,25,0,0,0,0,0,11,서울특별시
다사444495,551,250,301,82,33,49,103,50,53,96,49,47,82,35,47,63,30,33,0,0,0,0,0,11,서울특별시
다사444496,380,187,193,49,22,27,98,50,48,50,25,25,50,23,27,63,31,32,0,0,0,0,3,11,서울특별시
다사444497,345,145,200,42,15,27,102,46,56,50,24,26,42,14,28,56,24,32,1,3,3,0,5,11,서울특별시
다사444498,496,255,241,39,10,29,154,83,71,90,50,40,74,44,30,62,36,26,1,1,3,0,1,11,서울특별시
다사444499,17,16,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,1,0,2,11,서울특별시
다사444500,408,122,286,143,29,114,237,78,159,18,8,10,0,0,0,0,0,0,0,2,1,0,2,11,서울특별시
다사445451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445461,403,202,201,55,29,26,31,11,20,51,18,33,83,45,38,72,36,36,0,0,0,0,0,11,서울특별시
다사445462,394,203,191,48,33,15,33,14,19,83,38,45,81,42,39,32,13,19,0,0,0,0,0,11,서울특별시
다사445463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445464,337,158,179,32,14,18,35,17,18,83,38,45,56,24,32,20,12,8,0,0,0,0,0,11,서울특별시
다사445465,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,11,서울특별시
다사445466,197,88,109,24,11,13,18,7,11,36,17,19,35,16,19,21,10,11,1,0,0,0,2,11,서울특별시
다사445467,837,420,417,116,56,60,56,30,26,145,62,83,182,93,89,82,43,39,0,2,1,0,1,11,서울특별시
다사445468,86,35,51,14,0,9,6,0,0,14,6,8,20,10,10,8,0,6,0,1,4,0,0,11,서울특별시
다사445469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,11,서울특별시
다사445470,644,311,333,72,40,32,45,20,25,145,66,79,113,65,48,70,37,33,0,1,0,0,1,11,서울특별시
다사445471,622,294,328,63,30,33,46,18,28,136,58,78,113,60,53,42,19,23,0,0,0,0,0,11,서울특별시
다사445472,153,73,80,14,0,9,26,13,13,29,11,18,21,10,11,16,6,10,0,2,0,0,3,11,서울특별시
다사445473,319,153,166,48,23,25,20,9,11,51,23,28,65,38,27,42,19,23,0,3,0,0,0,11,서울특별시
다사445474,93,42,51,9,0,0,7,0,0,16,7,9,15,7,8,8,0,0,0,2,1,0,1,11,서울특별시
다사445475,355,177,178,39,19,20,27,11,16,82,34,48,67,40,27,20,11,9,0,2,2,0,0,11,서울특별시
다사445476,251,128,123,27,12,15,21,12,9,56,24,32,43,22,21,28,19,9,0,0,0,0,1,11,서울특별시
다사445477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445482,589,286,303,41,18,23,59,20,39,132,62,70,90,46,44,63,32,31,0,0,0,0,0,11,서울특별시
다사445483,343,174,169,22,13,9,35,13,22,90,40,50,59,31,28,28,15,13,0,0,0,0,0,11,서울특별시
다사445484,516,257,259,48,29,19,45,23,22,85,35,50,99,52,47,80,41,39,0,0,0,0,0,11,서울특별시
다사445485,269,142,127,28,19,9,19,9,10,53,27,26,52,23,29,31,15,16,0,0,0,0,0,11,서울특별시
다사445486,238,126,112,32,16,16,18,10,8,32,15,17,45,22,23,40,24,16,0,0,0,0,0,11,서울특별시
다사445487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사445488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,11,서울특별시
다사445489,437,233,204,50,24,26,20,12,8,84,35,49,94,52,42,49,25,24,1,3,1,0,0,11,서울특별시
다사445490,501,251,250,71,39,32,53,25,28,62,31,31,115,52,63,65,33,32,0,0,0,0,0,11,서울특별시
다사445491,420,200,220,68,36,32,50,29,21,76,32,44,73,37,36,58,25,33,0,0,0,0,0,11,서울특별시
다사445492,618,302,316,104,53,51,83,47,36,87,45,42,118,54,64,105,51,54,1,0,0,0,0,11,서울특별시
다사445493,759,381,378,120,67,53,123,65,58,86,43,43,134,62,72,158,72,86,0,0,0,0,0,11,서울특별시
다사445494,438,220,218,52,24,28,99,54,45,63,35,28,71,31,40,73,32,41,0,0,0,0,0,11,서울특별시
다사445495,507,260,247,56,27,29,108,59,49,83,44,39,72,43,29,82,38,44,1,0,0,0,0,11,서울특별시
다사445496,552,258,294,53,31,22,113,57,56,88,41,47,82,38,44,96,33,63,0,0,0,0,0,11,서울특별시
다사445497,506,235,271,75,44,31,102,50,52,62,29,33,83,38,45,81,34,47,0,0,0,0,1,11,서울특별시
다사445498,327,153,174,49,24,25,96,46,50,39,21,18,47,22,25,35,16,19,0,2,8,0,1,11,서울특별시
다사445499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446462,384,179,205,47,21,26,33,19,14,85,38,47,69,31,38,35,17,18,0,0,0,0,0,11,서울특별시
다사446463,364,190,174,40,17,23,35,17,18,62,32,30,84,41,43,34,18,16,0,0,0,0,0,11,서울특별시
다사446464,735,348,387,73,34,39,74,32,42,146,66,80,140,70,70,58,29,29,0,0,0,0,0,11,서울특별시
다사446465,347,166,181,32,16,16,33,17,16,78,32,46,59,34,25,33,11,22,0,0,0,0,0,11,서울특별시
다사446466,786,409,377,92,51,41,52,22,30,168,68,100,142,84,58,74,39,35,0,1,0,0,1,11,서울특별시
다사446467,56,29,27,7,0,0,9,6,0,9,0,0,12,7,0,8,0,0,0,3,0,0,2,11,서울특별시
다사446468,153,75,78,19,11,8,27,16,11,24,10,14,24,13,11,18,7,11,0,2,3,0,0,11,서울특별시
다사446469,115,65,50,13,9,0,24,18,6,24,12,12,17,12,0,13,0,8,1,1,2,0,1,11,서울특별시
다사446470,105,55,50,12,9,0,15,8,7,12,0,7,21,11,10,21,10,11,0,1,1,0,2,11,서울특별시
다사446471,618,287,331,79,39,40,51,18,33,117,54,63,130,66,64,45,24,21,0,1,1,0,2,11,서울특별시
다사446472,875,428,447,105,54,51,64,27,37,170,79,91,153,74,79,114,57,57,1,1,1,0,4,11,서울특별시
다사446473,275,131,144,49,27,22,27,17,10,43,20,23,54,24,30,27,10,17,0,4,2,0,5,11,서울특별시
다사446474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,2,11,서울특별시
다사446475,854,418,436,95,48,47,87,36,51,203,91,112,148,81,67,62,30,32,0,1,2,0,0,11,서울특별시
다사446476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,서울특별시
다사446480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,11,서울특별시
다사446481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446482,269,135,134,31,18,13,22,8,14,36,15,21,56,29,27,50,24,26,0,0,0,0,0,11,서울특별시
다사446483,401,193,208,41,21,20,42,20,22,91,41,50,80,40,40,41,17,24,0,0,0,0,0,11,서울특별시
다사446484,125,65,60,14,7,7,0,0,0,26,11,15,27,13,14,13,7,6,0,0,0,0,0,11,서울특별시
다사446485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446486,393,197,196,51,30,21,29,13,16,61,25,36,73,35,38,44,21,23,0,0,0,0,0,11,서울특별시
다사446487,311,170,141,40,26,14,22,15,7,45,23,22,64,32,32,48,24,24,0,0,0,0,0,11,서울특별시
다사446488,527,269,258,53,34,19,38,18,20,105,50,55,100,48,52,56,29,27,0,0,0,0,0,11,서울특별시
다사446489,353,164,189,24,9,15,31,13,18,89,38,51,72,40,32,20,9,11,0,1,0,0,0,11,서울특별시
다사446490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사446491,80,38,42,7,0,0,8,0,0,14,7,7,13,9,0,9,0,7,0,0,0,0,0,11,서울특별시
다사446492,96,50,46,14,9,0,11,7,0,18,7,11,13,8,0,14,6,8,0,0,0,0,0,11,서울특별시
다사446493,367,188,179,53,33,20,49,26,23,44,22,22,69,29,40,70,39,31,0,0,0,0,0,11,서울특별시
다사446494,417,211,206,61,26,35,68,43,25,68,31,37,59,27,32,59,26,33,1,0,0,0,0,11,서울특별시
다사446495,501,239,262,59,22,37,117,56,61,92,48,44,69,37,32,52,22,30,0,1,2,0,0,11,서울특별시
다사446496,460,208,252,64,26,38,120,58,62,71,34,37,55,25,30,51,20,31,0,2,0,0,2,11,서울특별시
다사446497,452,217,235,80,36,44,119,66,53,54,26,28,54,24,30,70,34,36,1,1,1,0,2,11,서울특별시
다사446498,116,53,63,20,7,13,34,15,19,10,0,0,17,10,7,15,8,7,1,1,6,0,4,11,서울특별시
다사446499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,11,서울특별시
다사447453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,서울특별시
다사447455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447462,280,146,134,34,17,17,12,6,6,54,22,32,56,29,27,41,21,20,0,0,0,0,0,11,서울특별시
다사447463,695,352,343,80,43,37,61,26,35,158,69,89,126,67,59,67,34,33,0,0,0,0,0,11,서울특별시
다사447464,311,153,158,54,28,26,15,11,0,49,20,29,80,39,41,27,16,11,0,0,0,0,0,11,서울특별시
다사447465,584,288,296,69,36,33,46,23,23,106,48,58,111,54,57,73,34,39,0,0,0,0,0,11,서울특별시
다사447466,793,407,386,99,58,41,56,31,25,147,60,87,153,76,77,110,61,49,1,1,0,0,0,11,서울특별시
다사447467,92,48,44,13,8,0,12,8,0,13,8,0,18,8,10,15,10,0,0,1,1,0,5,11,서울특별시
다사447468,530,257,273,62,37,25,52,25,27,94,39,55,106,53,53,64,35,29,0,0,0,0,0,11,서울특별시
다사447469,521,257,264,74,36,38,41,18,23,101,43,58,99,52,47,56,29,27,0,0,0,0,1,11,서울특별시
다사447470,306,159,147,33,15,18,37,23,14,51,30,21,57,28,29,41,19,22,0,3,1,0,3,11,서울특별시
다사447471,309,149,160,39,15,24,25,12,13,64,26,38,50,25,25,27,16,11,0,1,2,0,0,11,서울특별시
다사447472,45,24,21,0,0,0,8,0,0,0,0,0,6,0,0,9,6,0,0,1,3,0,2,11,서울특별시
다사447473,203,103,100,18,9,9,10,0,6,48,24,24,27,14,13,26,9,17,0,0,1,0,0,11,서울특별시
다사447474,320,150,170,32,11,21,33,16,17,62,27,35,59,33,26,35,18,17,0,1,2,0,2,11,서울특별시
다사447475,487,227,260,46,20,26,46,19,27,91,36,55,74,42,32,63,29,34,1,1,3,0,1,11,서울특별시
다사447476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447477,2681,1302,1379,217,118,99,264,109,155,578,248,330,381,207,174,295,131,164,9,12,10,0,1,11,서울특별시
다사447478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,서울특별시
다사447479,1462,714,748,113,50,63,104,40,64,400,177,223,250,143,107,75,37,38,0,0,0,0,0,11,서울특별시
다사447480,320,161,159,25,16,9,23,8,15,78,32,46,63,38,25,18,8,10,0,2,9,0,2,11,서울특별시
다사447481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447482,151,73,78,21,8,13,13,8,0,19,9,10,22,11,11,33,15,18,0,0,0,0,0,11,서울특별시
다사447483,372,178,194,32,15,17,29,12,17,75,33,42,84,43,41,37,15,22,0,0,0,0,0,11,서울특별시
다사447484,377,192,185,59,33,26,21,10,11,51,21,30,95,48,47,44,23,21,0,0,0,0,0,11,서울특별시
다사447485,404,203,201,53,24,29,35,20,15,54,21,33,93,51,42,47,25,22,0,1,0,0,1,11,서울특별시
다사447486,681,354,327,74,32,42,66,35,31,145,70,75,115,54,61,69,37,32,0,0,0,0,0,11,서울특별시
다사447487,286,141,145,42,23,19,25,10,15,40,17,23,66,32,34,37,22,15,0,0,0,0,0,11,서울특별시
다사447488,399,178,221,41,22,19,34,11,23,82,41,41,72,34,38,41,20,21,0,0,0,0,0,11,서울특별시
다사447489,695,343,352,82,40,42,43,16,27,130,53,77,132,63,69,95,51,44,0,0,0,0,0,11,서울특별시
다사447490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447491,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447492,325,163,162,16,10,6,24,9,15,88,38,50,43,27,16,27,13,14,0,0,0,0,0,11,서울특별시
다사447493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447494,202,99,103,14,6,8,26,13,13,37,19,18,26,11,15,36,19,17,0,0,0,0,0,11,서울특별시
다사447495,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사447496,426,207,219,61,34,27,102,49,53,69,39,30,53,18,35,61,31,30,0,1,0,0,2,11,서울특별시
다사447497,481,225,256,66,29,37,119,58,61,63,33,30,64,28,36,82,35,47,1,0,0,0,0,11,서울특별시
다사447498,360,144,216,99,19,80,118,57,61,50,23,27,34,14,20,22,10,12,0,1,2,0,1,11,서울특별시
다사447499,174,83,91,23,9,14,29,14,15,16,9,7,32,16,16,32,13,19,3,3,0,0,1,11,서울특별시
다사448457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사448458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사448459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사448460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사448461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사448462,291,149,142,49,31,18,10,0,0,53,21,32,68,37,31,26,12,14,0,0,0,0,0,11,서울특별시
다사448463,351,175,176,22,10,12,35,20,15,74,28,46,65,33,32,37,15,22,0,0,1,0,1,11,서울특별시
다사448464,566,282,284,94,43,51,38,16,22,108,46,62,114,62,52,48,23,25,0,0,0,0,0,11,서울특별시
다사448465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,서울특별시
다사448466,1066,524,542,113,49,64,90,45,45,166,87,79,190,97,93,190,90,100,0,0,0,0,0,11,서울특별시
다사448467,746,359,387,111,55,56,55,26,29,119,48,71,170,83,87,98,58,40,1,0,0,0,1,11,서울특별시
다사448468,560,279,281,74,38,36,52,29,23,71,30,41,108,55,53,98,45,53,0,0,0,0,1,11,서울특별시
다사448469,234,124,110,30,21,9,35,23,12,27,16,11,51,21,30,38,18,20,0,1,2,0,3,11,서울특별시
